video_url,brazilian_state
https://www.youtube.com/shorts/0QuGtMEbuKo?feature=share,Pernambuco
https://www.youtube.com/shorts/fg-3uDWd22w?feature=share,Pernambuco
https://www.youtube.com/shorts/z0Pquu5f6Ro?feature=share,Pernambuco
https://www.youtube.com/shorts/WMYf4qWM1bs?feature=share,Pernambuco
https://www.youtube.com/shorts/xo_XKEYQpVE?feature=share,Pernambuco
https://www.youtube.com/shorts/G2O4az3jX54?feature=share,Pernambuco
https://www.youtube.com/shorts/jYkfys6dl7w?feature=share,Pernambuco
https://www.youtube.com/shorts/F8b0O9zTmmM?feature=share,Pernambuco
https://www.youtube.com/shorts/ZdD_oQAyUyg?feature=share,Pernambuco
https://www.youtube.com/shorts/PtE3M0sBU0I?feature=share,Pernambuco
https://www.youtube.com/shorts/e--sOm52z98?feature=share,Pernambuco
https://www.youtube.com/shorts/08ASkA2PZlo?feature=share,Pernambuco
https://www.youtube.com/shorts/g-BvvAGcjTs?feature=share,Pernambuco
https://www.youtube.com/shorts/N3g3Z0W7fcA?feature=share,Pernambuco
https://www.youtube.com/shorts/PSEKwaWXa5E?feature=share,Pernambuco
https://www.youtube.com/shorts/lmjHF9oS06s?feature=share,Pernambuco
https://www.youtube.com/shorts/QJuG89RK68A?feature=share,Pernambuco
https://www.youtube.com/shorts/ltSdjZCiv70?feature=share,Pernambuco
https://www.youtube.com/shorts/XKkhO6QEB78?feature=share,Pernambuco
https://www.youtube.com/shorts/-qDMSbRP-wc?feature=share,Pernambuco
https://www.youtube.com/shorts/Mtnm22TQV6c?feature=share,Pernambuco
https://www.youtube.com/shorts/KJxu1lByMnA?feature=share,Pernambuco
https://www.youtube.com/shorts/HsCLEmnmYVM?feature=share,Pernambuco
https://www.youtube.com/shorts/tgic7oBloCM?feature=share,Pernambuco
https://www.youtube.com/shorts/zL3xZkBRnkA?feature=share,Piauí
https://www.youtube.com/shorts/HFA5mBSopJA?feature=share,Piauí
https://www.youtube.com/shorts/arAb0BupwTU?feature=share,Piauí
https://www.youtube.com/shorts/33JbRDWitAk?feature=share,Piauí
https://www.youtube.com/shorts/XiSOfVApj-8?feature=share,Piauí
https://www.youtube.com/shorts/AqHhLPzObR0?feature=share,Piauí
https://www.youtube.com/shorts/15vQJzjQfH0?feature=share,Piauí
https://www.youtube.com/shorts/iGZcAflpMyU?feature=share,Piauí
https://www.youtube.com/shorts/Fvs-yqJsDrk?feature=share,Piauí
https://www.youtube.com/shorts/p-JKrYLmhbw?feature=share,Piauí
https://www.youtube.com/shorts/VU1rTbTt08Y?feature=share,Piauí
https://www.youtube.com/shorts/_Y8LD8W2RgI?feature=share,Piauí
https://www.youtube.com/shorts/ir8VIIRZ7Lg?feature=share,Piauí
https://www.youtube.com/shorts/dgHfAbYE7Tk?feature=share,Piauí
https://www.youtube.com/shorts/FC6OQElWhJw?feature=share,Piauí
https://www.youtube.com/shorts/qWwbwE0Ol7A?feature=share,Piauí
https://www.youtube.com/shorts/f-vPtw6Mp7k?feature=share,Piauí
https://www.youtube.com/shorts/lXrSjSNrewE?feature=share,Piauí
https://www.youtube.com/shorts/SgEC_k1YOb4?feature=share,Piauí
https://www.youtube.com/shorts/uIZJ6VxDlnE?feature=share,Piauí
https://www.youtube.com/shorts/NseEwI2ZSDI?feature=share,Piauí
https://www.youtube.com/shorts/JkHR3LE5pS4?feature=share,Piauí
https://www.youtube.com/shorts/yKIc_gPMfLk?feature=share,Piauí
https://www.youtube.com/shorts/18D7u_nfMwQ?feature=share,Piauí
https://www.youtube.com/shorts/7fFP33e0gpE?feature=share,Piauí
https://www.youtube.com/shorts/HOBhFldPOkU?feature=share,Piauí
https://www.youtube.com/shorts/quuymNrgyI4?feature=share,Piauí
https://www.youtube.com/shorts/vVtcDYy3kAU?feature=share,Piauí
https://www.youtube.com/shorts/ZdQ9JYX3G6Q?feature=share,Piauí
https://www.youtube.com/shorts/84abcoQlc9g?feature=share,Piauí
https://www.youtube.com/shorts/3R0A2xBu3pg?feature=share,Piauí
https://www.youtube.com/shorts/EQ9Zuff_i-w?feature=share,Piauí
https://www.youtube.com/shorts/A5RJeDmSvyM?feature=share,Piauí
https://www.youtube.com/shorts/ZMfrUgIq2PU?feature=share,Piauí
https://www.youtube.com/shorts/v8Zg13j7cNQ?feature=share,Piauí
https://www.youtube.com/shorts/sODlqSq3rKI?feature=share,Piauí
https://www.youtube.com/shorts/VFtwZvom-U4?feature=share,Piauí
https://www.youtube.com/shorts/SyK18Qh1YvM?feature=share,Piauí
https://www.youtube.com/shorts/8QdOdEWHwTw?feature=share,Piauí
https://www.youtube.com/shorts/tqbOlRT60d8?feature=share,Piauí
https://www.youtube.com/shorts/Vg2dvAs5mhU?feature=share,Piauí
https://www.youtube.com/shorts/j9nQZkhOuPo?feature=share,Piauí
https://www.youtube.com/shorts/sb77byuBJbc?feature=share,Piauí
https://www.youtube.com/shorts/7P4gN9aGrg0?feature=share,Piauí
https://www.youtube.com/shorts/xKYEkAzp1cg?feature=share,Piauí
https://www.youtube.com/shorts/eujQ0_yRO9A?feature=share,Piauí
https://www.youtube.com/shorts/lx5fLLO78HA?feature=share,Piauí
https://www.youtube.com/shorts/YSPt4HgRHvE?feature=share,Piauí
https://www.youtube.com/shorts/T9aIRZjwed4?feature=share,Piauí
https://www.youtube.com/shorts/1HHXduHFmkA?feature=share,Piauí
https://www.youtube.com/shorts/uISDR9rXE3Q?feature=share,Piauí
https://www.youtube.com/shorts/D8w1WCGSxHQ?feature=share,Piauí
https://www.youtube.com/shorts/XfmSwP-UJXY?feature=share,Piauí
https://www.youtube.com/shorts/xMouCRby878?feature=share,Piauí
https://www.youtube.com/shorts/6rU2xXBsa1I?feature=share,Piauí
https://www.youtube.com/shorts/GwIcCnG1rvo?feature=share,Piauí
https://www.youtube.com/shorts/AGaGVpyL9Lk?feature=share,Piauí
https://www.youtube.com/shorts/rMxeurldi5A?feature=share,Piauí
https://www.youtube.com/shorts/vkXw9qqSQw8?feature=share,Piauí
https://www.youtube.com/shorts/C6gsh95_ryA?feature=share,Piauí
https://www.youtube.com/shorts/FGO9Gul0Cik?feature=share,Piauí
https://www.youtube.com/shorts/k_ed_mYQ2rw?feature=share,Piauí
https://www.youtube.com/shorts/2dNClesGs30?feature=share,Piauí
https://www.youtube.com/shorts/2k17Bl1nwvo?feature=share,Piauí
https://www.youtube.com/shorts/s6ieDrgZ0go?feature=share,Piauí
https://www.youtube.com/shorts/hmwy8vK37Is?feature=share,Piauí
https://www.youtube.com/shorts/LWYaVIJ9oRE?feature=share,Piauí
https://www.youtube.com/shorts/O5fDuCo8gRo?feature=share,Piauí
https://www.youtube.com/shorts/krRFbZZ90oU?feature=share,Piauí
https://www.youtube.com/shorts/zUnYklmlIaU?feature=share,Piauí
https://www.youtube.com/shorts/hZiV8X4JoCQ?feature=share,Piauí
https://www.youtube.com/shorts/OovqmML2_zg?feature=share,Piauí
https://www.youtube.com/shorts/n6ieMtTolW4?feature=share,Piauí
https://www.youtube.com/shorts/GjveBaw3NtI?feature=share,Piauí
https://www.youtube.com/shorts/sDc1pXOoEBc?feature=share,Piauí
https://www.youtube.com/shorts/CCFEzyANH-U?feature=share,Piauí
https://www.youtube.com/shorts/kYqTNRRhgBc?feature=share,Piauí
https://www.youtube.com/shorts/sR6-1steofw?feature=share,Piauí
https://www.youtube.com/shorts/y6_u53OeL0A?feature=share,Piauí
https://www.youtube.com/shorts/TbpDSeZurdc?feature=share,Piauí
https://www.youtube.com/shorts/cC9rILaeogs?feature=share,Piauí
https://www.youtube.com/shorts/lnsxpLja2ZE?feature=share,Piauí
https://www.youtube.com/shorts/b09x7MugRTA?feature=share,Piauí
https://www.youtube.com/shorts/tiRGRJaH0h8?feature=share,Piauí
https://www.youtube.com/shorts/1lXTilR8oUM?feature=share,Piauí
https://www.youtube.com/shorts/F31GMRemacQ?feature=share,Piauí
https://www.youtube.com/shorts/u6X8lqyiZoE?feature=share,Piauí
https://www.youtube.com/shorts/iWKgIq4NkOo?feature=share,Rio Grande do Norte
https://www.youtube.com/shorts/roNED0T2im0?feature=share,Rio Grande do Norte
https://www.youtube.com/shorts/NiaKUNSsHHY?feature=share,Rio Grande do Norte
https://www.youtube.com/shorts/_DDUgT7uehc?feature=share,Rio Grande do Norte
https://www.youtube.com/shorts/dzoyeXLkMBk?feature=share,Rio Grande do Norte
https://www.youtube.com/shorts/77sU-jaxXi8?feature=share,Rio Grande do Norte
https://www.youtube.com/shorts/243-aRIZJSw?feature=share,Rio Grande do Norte
https://www.youtube.com/shorts/AT8iI_X_ySQ?feature=share,Rio Grande do Norte
https://www.youtube.com/shorts/Zmua6tVeijE?feature=share,Rio Grande do Norte
https://www.youtube.com/shorts/sAP-LceTFLA?feature=share,Rio Grande do Norte
https://www.youtube.com/shorts/Vg6V5omfSQ0?feature=share,Rio Grande do Norte
https://www.youtube.com/shorts/4YSJVm7BQCc?feature=share,Rio Grande do Norte
https://www.youtube.com/shorts/IlLt59yQGrw?feature=share,Sergipe
https://www.youtube.com/shorts/9FWN-eQICl0?feature=share,Sergipe
https://www.youtube.com/shorts/XUYXYi447yI?feature=share,Sergipe
https://www.youtube.com/shorts/OodRUITVqkc?feature=share,Sergipe
https://www.youtube.com/shorts/YPLSuJxCj4A?feature=share,Sergipe
https://www.youtube.com/shorts/07lzHhv8q0I?feature=share,Sergipe
https://www.youtube.com/shorts/JiRBLbCcFU8?feature=share,Sergipe
https://www.youtube.com/shorts/txkHvX4kAN0?feature=share,Sergipe
https://www.youtube.com/shorts/qYMOmqAj6_0?feature=share,Sergipe
https://www.youtube.com/shorts/gODMu9cnd9Y?feature=share,Sergipe
https://www.youtube.com/shorts/SEoSdwmz6mA?feature=share,Sergipe
https://www.youtube.com/shorts/oO3gSgfTVTI?feature=share,Sergipe
https://www.youtube.com/shorts/-854Rwb9XNM?feature=share,Sergipe
https://www.youtube.com/shorts/BUp7vVHSJBw?feature=share,Sergipe
https://www.youtube.com/shorts/GOwFmX1ROCo?feature=share,Sergipe
https://www.youtube.com/shorts/ph4JUQ-bGDI?feature=share,Sergipe
https://www.youtube.com/shorts/mkj-BOnmMBY?feature=share,Sergipe
https://www.youtube.com/shorts/jno17uq-5sE?feature=share,Sergipe
