video_url,brazilian_state,video_title,video_length_seconds,transcription,audio_path
https://www.youtube.com/shorts/bL1kstecPNs?feature=share,Bahia,#standupcomedy #trabalho #shorts #dicasincriveis,45.0," Pessoa do trabalho, pessoa que quer ser o funcionário do mês, quer trabalhar pra porra, parece o sexto ano que ele vai acabar o dever primeiro. Se o chefe lhe entregou uma demanda e fala assim pra você, eu preciso que você me entregue isso até as 16 horas. Se 14 você terminou, você fica duas horas fingindo que ainda tá fazendo, gente, isso é o básico. Você não levanta, fica bem. Você não é da turma de Apolo, você fica aqui, ó. Mateus terminou, terminei, você tá colocando assim no termo, união.",/content/humor_experiments/data/audios/#standupcomedy #trabalho #shorts #dicasincriveis.mp3
https://www.youtube.com/shorts/vKOXN6KsU1w?feature=share,Bahia,#Merenda na #escola #shorts,60.0," Na escola pública tem um momento que define o resto do dia do estudante, que é o recreio. Porque no recreio é servida a merenda. E o pessoal do colégio particular pode estar se questionando agora. Oxi, mas eu compro minha merenda. Mas na escola pública não existe a possibilidade de escolha. Existe somente a opção, se alimentar ou não. Com o que? Com o que foi oferecido. E isso gera certa revolta nos meninos, por bem e por mal. Porque às vezes é uma refeição interessante, entendeu? Um cachorro quente, o menino gosta. Um feijão tropeiro, porra, você ouve fogos. Feijão tropeiro, você não precisa nem ir lá ver o que é que está servindo. Você ouve, dessa lado dos professores, você ouve uma voz assim, lá do fundo, assim, ó. Aê, desgraça! É feijão tropeiro no dia. O pessoal da escola pública rindo aqui, ó. Pessoal da escola particular agora está pensando assim, nossa, feijão tropeiro? Às dez da manhã? Como assim? Não!",/content/humor_experiments/data/audios/#Merenda na #escola #shorts.mp3
https://www.youtube.com/shorts/F3nNrZ5nnHA?feature=share,Bahia,Isso acontece com você também? #shorts  #standupcomedy #relacionamento #standupbrasil,35.0," Esse tema, porque tem um tempo que eu não como o pessoal, é bom, é bastante tempo, por sinal. Eu não posso nem ficar falando muito disso. Cara, eu acho que não existe. Às vezes você sai, né? Você vê até uma pessoa te olhando. Aí você, ele dá para ir para onde?",/content/humor_experiments/data/audios/Isso acontece com você também? #shorts  #standupcomedy #relacionamento #standupbrasil.mp3
https://www.youtube.com/shorts/8wr7zm8iWkk?feature=share,Bahia,Matheus Buente | Stand UP Comedy Online | Só as Melhores Piadas,59.0," Você falou uma besteira, xingou o cara de Cajazeiras, já tem alguém lá de Cajazeiras assim ó, Polícia Civil. Eu tô porra, eu tenho certeza que alguém na rótula da feirinha pegou o celular e fez assim ó, ligue pra Major Denício aí, pra ver se esse fila da puta não sai de lá, ele é preso. Porque ele bateu na mulher dele, esse fila da puta. Ô rapaz, eu não gosto de Rodrigo mais não. Rodrigo agora vai ter que sair, vai ter que chegar na festa da casa e fazer Sorria que eu tô me queimando. Se fudeu, velho. Daqui a pouco aparece alguém dizendo que Rodrigo tem problema psicológico. Ah, não pode falar mal de Rodrigo não, que ele é neurodivertido. Que é gente.",/content/humor_experiments/data/audios/Matheus Buente | Stand UP Comedy Online | Só as Melhores Piadas.mp3
https://www.youtube.com/shorts/F-MuhFpv9pQ?feature=share,Bahia,Amigo que se perde no #carnaval,60.0," Quem pula carnaval tá ligado, sempre tem um amigo que some né? Você arma a galera, vamos sair hoje? Vamos! Aí chega uma pessoa, diz que é sua amiga, diz assim ó, chamei Camila. Aí ela diz assim ó, porra, Camila é foda, Camila fica muito doida, Camila se perde, Camila vai mijar no Morro do Gato com uma queda. Não é ter essa pessoa que faz tudo errado. Você marca no Cristian na Rap Farol, aí você volta pra buscar a fila da puta, aí você vem de novo, é sempre ter essa pessoa, sempre. Você faz assim, tô embaixo da bola da Skol. Ela, eu também. Aí você faz, você não tá. Ela, eu tô aqui na frente do bloco. Mas que bloco? A bola tá parada. Ela, como é que eu ia saber? A gente tem que marcar alguma coisa que tá andando. Pra você explicar isso no carnaval é impossível. É impossível, né?",/content/humor_experiments/data/audios/Amigo que se perde no #carnaval.mp3
https://www.youtube.com/shorts/I0C30wrYLUw?feature=share,Bahia,MATHEUS BUENTE - CAFÉ - PRA FAZER - BULE - PANO #standup #standupcomedy #comedia #shrots,59.0," Aí a gente que quer um dia fazer uma coisa assim que não é de pobre, a gente se fode por causa desses caras, ó, bestalhados, que tem dinheiro e aceita pagar qualquer dinheiro, umas coisas que não faz sentido. Eu fui tomar um café, minha amiga. Doze reais o café. Sabe quem fez o café? Eu! Eu pedi um café coado. A mulher trouxe um filtro de pano, o caneco vazio embaixo do filtro e a desgraça de um bule pra eu coar o meu café que era pra vir o quê? Coado! Que o rico pensa assim, como será passar um café? Ainda fez o café do jeito que eu não gosto, que é aquela pessoa que ferve água com café dentro. Rapaz, que café ruim, porque o café era bom, na verdade. Mas eu já tava com o meu sentimento todo embebecido e raiva. E o pior é que eu olhava pra moça do café, a gaçonete, e minha consciência de classe não me permitia brigar com ela.",/content/humor_experiments/data/audios/MATHEUS BUENTE - CAFÉ - PRA FAZER - BULE - PANO #standup #standupcomedy #comedia #shrots.mp3
https://www.youtube.com/shorts/heobrLPwAyE?feature=share,Bahia,Guerra às Drogas.,60.0," E o governo só faz errar nas campanhas de droga, né? O governo Bolsonaro falou assim que a gente tá na guerra às drogas. A guerra às drogas já tem uns 40 anos. E a droga ganhou na guerra. Cada vez que passa, a pessoa fica mais tranquila com relação à droga. Aí o governo, no começo disso tudo, quando era pequeno, em vez de botar, por exemplo, na guerra às drogas o quê? O exército, pra conversar com a criança. Porque criança é igual de exército. Porque não entende que o trabalho que é capinar e pintar. Aí a criança... A criança acha exército foda. E você podia botar um soldado, um homem, sei lá, falando assim, não use droga não, esse menino. Quem usa droga só tá mais velho. Era uma boa, só que aí botou quem? A Liana. Como é que vai ganhar a guerra? Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei. Não sei.",/content/humor_experiments/data/audios/Guerra às Drogas..mp3
https://www.youtube.com/shorts/yn3-Kmp7hjM?feature=share,Bahia,Eleição para Prefeito  A Solução para o Calor | Matheus Buente #cortes #standup #standupcomedy,49.0," O calor é estranho, né? Porque é um calor de concreto. Não é um calor que vem só do céu. É um calor que vem do céu e do chão. Parece que vocês conseguiu brigar com Deus e com Satanás. Parece que vocês aborreceram os dois, pô. Eu não acho isso nem justo. Não acho justo, não. Vocês têm que ver isso, pô. Não sei, velho. Vai ter eleição pra prefeita aí, vota num cara crente, velho. Vê se tem um evangélico assim, forte, velho. Ou então, sei lá, uma pessoa assim de uma coisa esotérica, um índio. Uma pessoa do candomblé que faz um feitiço e chove, velho. Tá fora, pô. Calor da porra.",/content/humor_experiments/data/audios/Eleição para Prefeito  A Solução para o Calor | Matheus Buente #cortes #standup #standupcomedy.mp3
https://www.youtube.com/shorts/I3ZYqo9UbTs?feature=share,Ceará,Nome dos irmãos do Adamastor Pitaco #shorts,31.0," O nome dos irmãos são lindos. Como é que é o nome? Eu falei isso na Xuxa, falei no Gugu, ele não acreditou. Eu trouxe a identidade pra mostrar o nome dos irmãos. Do mais velho pro mais novo. De setembro, eu perdi o meu irmão mais velho. O meu irmão mais velho faleceu. Mas assim, ó. Ivonete, Eronildo, Ivonildo, Egenildo, Estrogildo, Ivonildo, Estrojocildo, Ionildo, Adaildo, Adenildo, Avenete, Aurinete e Elisa. Estrojocildo não tem. Estrojocildo eu sinto. Não, vai tomar no c... É com S, Estrojocildo.",/content/humor_experiments/data/audios/Nome dos irmãos do Adamastor Pitaco #shorts.mp3
https://www.youtube.com/shorts/KLERf_Ywjvg?feature=share,Ceará,QUEM AQUI TAMBÉM TEM UNS SONHOS ESTRANHOS?? 🤣🤣,60.0," Esse gíria acordou de manhã, ele deitado, a vovó olhou ele com a chibata em pé, olha ali. Ela olhou por cima e falou, Antenor, o que é isso, essa chibata desse jeito? Meu amor, você não sabe. Essa noite eu sonhei que era meu aniversário. Eu ganhei de presente um balazão cheio de priquito. Era priquito tudo quanto era jeito. Era um balazão assim, cheio de... Era branco, era marrom, era vermelho, era grande, era pequeno. Era sem cabelo, com cabelo. Era priquito de tudo quanto era jeito que tinha ali dentro. Ela falou, e o meu tava? Cadê? Ele falou, tava. Voltei. Eu era o balaio.",/content/humor_experiments/data/audios/QUEM AQUI TAMBÉM TEM UNS SONHOS ESTRANHOS?? 🤣🤣.mp3
https://www.youtube.com/shorts/B650OqklGAM?feature=share,Ceará,Nordeste é tão divertido,26.0," Tem mais alguém do Nordeste ou só tem eu? Alguém do Nordeste? Por que que nós grita? Nossa, quer ver? Nordeste, nós... O resto do mundo não grita. Só nós, né? Você é de onde? Paraíba? É, cara, é Paraíba. Você sempre mora aqui em São Paulo? Eu sei que você mora aqui. Ele veio da Paraíba só me ver.",/content/humor_experiments/data/audios/Nordeste é tão divertido.mp3
https://www.youtube.com/shorts/9yzRGzwzShw?feature=share,Ceará,A rima do papito #tiririca #memes #alegria #humor #comediamemes #tirullipa #funny,14.0," Eu vou fazer uma rima, se rimar tu diz. Aí eu digo, vai. Eu fui tomar banho na praia do Paracuru, veio uma onda e molhou os meus pés. Não rimou. Não rimou porque eu me levantei.",/content/humor_experiments/data/audios/A rima do papito #tiririca #memes #alegria #humor #comediamemes #tirullipa #funny.mp3
https://www.youtube.com/shorts/HOLjRjdvmYc?feature=share,Ceará,Paulo Vieira já se aposentou! Será? 👀 | Avisa Lá Que Eu Vou #shorts,16.0," Eu comecei a trabalhar com 9 anos de idade. Tá vendo aí. Vendendo salgado. É por isso que hoje eu já aposentei. Esse programa meu aqui é de aposentado. Eu sento, passo o dia inteirinho conversando. Tô de férias nessa Globo. Aposentar é moderno, tá vendo?",/content/humor_experiments/data/audios/Paulo Vieira já se aposentou! Será? 👀 | Avisa Lá Que Eu Vou #shorts.mp3
https://www.youtube.com/shorts/Ejtc-SpeT24?feature=share,Ceará,Tirulipa fazendo stand up😄#shorts #comedy #fyp #foryou #trendingshorts #comedia #tirulipa  #humor,58.0," Começou a conversar com o cara, e aquele cara dançando no forró, e esses caras malam. Porque, presta atenção, se você for no forró, tem cara que começa a cantar no seu pé do ouvido. O cara, às vezes, está conversando contigo, ele conversa, mas ele começa a cantar, sabe? E aí, está gostando? Está? Está querendo, está? E aí, está legal? Está? Está bacana? Eu estou bem. E aí? Está legal? Estou bem aqui. É mania, né? Você está na festa, ela diz, e aí? Eu cheguei, o cara, é, está legal, toma aqui. E aí, agora foi. Tu quer o quê? Ela disse, quer namorar, quer um cara bonito, gostoso, cheio de dinheiro, está? Naquela loucura toda, o cara pegou ela, encostou ela aqui e começou. Está gostando? Está? Está gostando? Está? Está gostando? Está? Estou. Está querendo? Está? Estou. Está querendo? Está? Está gostando? Está? Deu meia hora, continuou nessa fuleiragem. E ela...",/content/humor_experiments/data/audios/Tirulipa fazendo stand up😄#shorts #comedy #fyp #foryou #trendingshorts #comedia #tirulipa  #humor.mp3
https://www.youtube.com/shorts/84yaO_otQow?feature=share,Ceará,É isso que da perguntar demais👻 kkkkkkkkkkkkkkkk #alegria #humor #resenha #piada #tirullipa,29.0," Pai. Que é, menino? O senhor tem medo de fantasmas. Que pariu fazendo... Que fantasma? Você é medroso, menino. É medroso, medo de fantasma. Fantasma. Bicho medroso, rapaz. Não existe fantasma, não. O que eu perguntei a secretária do senhor, ela disse que acreditava em fantasmas. O que é que trouxe foi o passaporte? Bora. Eu tenho secretária, não, menino. Eu tô... Sai!",/content/humor_experiments/data/audios/É isso que da perguntar demais👻 kkkkkkkkkkkkkkkk #alegria #humor #resenha #piada #tirullipa.mp3
https://www.youtube.com/shorts/YsOvol0rXKs?feature=share,Ceará,As melhores piadas do Tirulipa #1 #shorts,50.0," Eu vim do estado de Violeta, morei sempre no interior, Violeta. Um irmão meu me chamou pra eu ir no forró, que é onde eu morava. Vamos pro forró! Eu digo, não, não vou não, que é perigoso. Não, o forró é tranquilo. O nome do forró é forró do risca-faca. Na hora que eu fui, eu tenho segurança, eu tenho a mão nos meus peitos. Bá! Eu digo, vai matar? O homem diz, tá armado? Eu digo, não. Ele diz, pô, toma a faca, entra aí dentro, que é perigoso, que isso é uma porra. E eu lá no meio da violência, o povo tudo avoroçado lá dentro. E eu com meu amigo lá, meu amigo disse, rapaz, a conta deu cara. Eu sei dinheiro, meu amigo disse, rapaz, meu dinheiro também é pouco. E aí, o meu amigo não foi roubar, tirou a carteira do rapaz, correu, foi lá no banheiro. Quando ele abriu, não era a carteira dele que ela tinha roubado, ela tava roubando. Será que era perigoso? Ei, vocês sabiam que...",/content/humor_experiments/data/audios/As melhores piadas do Tirulipa #1 #shorts.mp3
https://www.youtube.com/shorts/lZMPntNHPpg?feature=share,Ceará,TIRULIPA E A PIADA DA IGREJA,58.0," Eles começam com silêncio, dizem que... Tá queimado! Aí, olha, o papo da menina chega e virou de uma vez. Eles gritam, tá amarrado! Tá queimado! Tá amarrado! É do nada. Teve um dia que o pastor gritou, então... Tá amarrado! Tá amarrado! Tá amarrado! De quantas cordas o senhor ainda tem aí dentro, hein? O senhor vai amarrar o povo todinho aí dentro aí? Vou chamar a polícia. E o cara... Tá, o glória! O... Eles têm... É o fogo. O veado entrou. Agora, quando o veado viu... Aleluia! Eita! O glória! Eita! Ele disse, é aqui. É aqui que eu vou sentir o negócio. É aqui. Agora, quando o veado entrou, o veado disse, é aqui. O veado pisou. O pastor de longe viu o veado. O pastor disse, peima! Ele disse, faz é tempo! Desde pequenininho. O veado, tá queimado! Ele disse, tá torrado, pastor! Já passou, foi do ponto, bebê!",/content/humor_experiments/data/audios/TIRULIPA E A PIADA DA IGREJA.mp3
https://www.youtube.com/shorts/SVovHUL_Ogw?feature=share,Ceará,Menino que não guarda segredo 🤭Tirullipa Show ✨🤣#shorts,59.0," Eu não tenho esse negócio comigo não. Ah, mas tiro o livro. Não pode porque eu tenho que guardar. Ei, adulto tudo bem, eu não digo nada não. Mas criança, menino, menino não guarda segredo de jeito nenhum. Menino, eu tenho um sobrinho, filho do meu irmão. Meu irmão foi passar um dia na casa de praia, aí tava lá meu irmão, a empregada e o menino, que não guarda segredo. A mulher do meu irmão tava viajando. Isso foi numa sexta-feira, sexta agora. A mulher viajou, ele aproveitou o final de semana, ficou sexta, sábado e domingo. Meu irmão, o menino que não guarda segredo e a empregada. Na segunda-feira, a mãe do menino chegou. Menino que não guarda segredo, menino chegou pra mãe dele e disse, mamãe, ontem o papai dormiu com eu. Que era no domingo, né? A empregada querendo consertar, disse, meu filho, não é com eu não, é comigo. Ele disse, não, com você foi sábado.",/content/humor_experiments/data/audios/Menino que não guarda segredo 🤭Tirullipa Show ✨🤣#shorts.mp3
https://www.youtube.com/shorts/RWWOsTwa-To?feature=share,Ceará,O pobre e o Rico No Telefone🤭Tirullipa Show ✨🤣#shorts,59.0," Ah, o pobre inventa a gambiarra. É, o pobre quando vai namorar, ele é cheio de gambiarra. O rico não. O rico, quando vai namorar, ele sabe colocar as palavras. Primeiro que ele liga pra gata, ele já diz logo assim, ó. Oi, vida. Ele chama de vida, chama nem pelo nome. Chama de vida. Oi, vida. Ela responde, oi, vidinha. Você está onde, minha vida? Ah, estou na banheira de espumas. Rico, né? Ele diz, vamos sair pra jantar? Ela diz, claro, vida. Vai vir buscar de quê? Ele diz, de Ferrari. Ai, vida, te amo. O pobre não. O pobre, quando liga, diz, e aí, cachorra? Ela diz, safado! Tu tá onde, miséria? Ela diz, eu tô na laje, pegando aquele bronze pra tu, porra. Ele diz, o bó comer hoje? Ela diz, na hora, tô morrendo de fome, ó. Tu vai vir buscar de quê? Ele diz, sabe, pé, que eu não aprendi a voar. Não vou ainda, porra. E aí",/content/humor_experiments/data/audios/O pobre e o Rico No Telefone🤭Tirullipa Show ✨🤣#shorts.mp3
https://www.youtube.com/shorts/gyhynhv7yJw?feature=share,Ceará,Ele mudou o gesto... #humor #tirulipa,60.0," brigou com a mulher, discutiu na época aí a mulher foi pedir pra voltar com ele ó, volta pra mim! aí eu peguei ele, hum, é só você fazer assim que eu volto. Mas não podia entrar nas televisões, né? porque realmente o cara não ia chegar a fazer assim essa é a verdadeira história aí ele fez assim, pra poder ver se se coisava ele adaptou, ele adaptou mas o certo mesmo é aquele é só você fazer assim que eu volto é só você liberar pra mim que eu volto eu volto é que a minha mão já anda calejada cheia de revista de mulher pelada cheia de revista de mulher pelada eu só preciso do teu aconselho eu só preciso do teu aconselho pra não ficar três horas no banheiro talvez você não queira tanto assim talvez você não queira tanto assim mas cê podia liberar o toinho cê podia liberar o toinho se eu... eu volto",/content/humor_experiments/data/audios/Ele mudou o gesto... #humor #tirulipa.mp3
https://www.youtube.com/shorts/JBlVDBBSGwM?feature=share,Ceará,#comedy #cortes #humor #whinderssonnunes #tirulipa,33.0," Não tô aguentando mais não, não tô aguentando mais. Pô, eu dormi na rede, velho, acordei no banheiro, o que é isso, negão? Você não é sonâmbulo, é? Não, velho, foi os ex-egípcios que me carregaram pra lá, negão. Tem alguma coisa errada com essa casa, esse calor não tá normal, não. Gente, eu fui dormir ontem, deitei no colchão, quando me acordei, o colchão tava grudado nas minhas costas. Eu pensei que era um tartaruga ninja. É que eu tô te falando, é muito quente essa casa. Eu tava no quintal, desceu três urubus, ficou olhando pra mim. Pra quê? Comer carniça? Não, eles foram pedir um copo d'água, tava tudo morrendo de sede. Sedeu? Não, ia passando um rapaz do carrinho do Picoleles.",/content/humor_experiments/data/audios/#comedy #cortes #humor #whinderssonnunes #tirulipa.mp3
https://www.youtube.com/shorts/HS6JyizXoxY?feature=share,Ceará,A PIADA DO DIA - JAPONÊS | Nas Garras da Patrulha  #nasgarrasdapatrulha #humor #memoriadatv #memes,60.0," Onde um japonês estava hospitalizado, o homem vai falar com a esposa do falecido. Calma, calma, calma, minha senhora. A vida é mesmo assim. Um dia, todos nós temos que partir. Eu sei, eu sei. Mas o Sugiro que fuja, tava se recuperando. Aí, de uma hora pra outra, ele papoca. Pois é, minha senhora. Inclusive, ele falou algumas palavras antes de morrer. Aí foi? E o que foi que o Sugiro que fuja falou antes de morrer? Bem, eu não entendo japonês. Mas fale, fale. O que ele disse? Porque eu traduzo. Fale, eu traduzo. Bom, ele disse... O que isso significa? Ele disse isso? Disse. O que significa? Significa, tira o pé de cima da mangueira de oxigênio, seu filho da égua. Decide o protótipo. Não me case contra você. Você claracular. Ah, 2 inhens de chip. E pede cobre tudo. Calma, calma. Ou não acredita que eu falei aí no início. Não acredito. Eu tenho uma dodão com você meninas. Vai ficar dormindo então. Me vai, vai. Pera, trabalha, petit. Como. Tada, você tá chatos. Qual? Qual? Porque se pode? Não, pronto. Tchau.",/content/humor_experiments/data/audios/A PIADA DO DIA - JAPONÊS | Nas Garras da Patrulha  #nasgarrasdapatrulha #humor #memoriadatv #memes.mp3
https://www.youtube.com/shorts/-i0boO7F-bI?feature=share,Ceará,Nas Garras Da Patrulha:Mais um chifrudo?🤣#nasgarrasdapatrulha #comedia #humor #videoengraçado #short,60.0," Ô rapidinho! Eu tô te dizendo, Geraldo, a Bigael tá te traindo e o Epifânio vai confirmar o que eu tô dizendo. Diga aí, minha joia! Epifânio, tá aí ó, fala aí, na frente do Geraldo, aquele negócio lá que tu me disse, é verdade ou não é? É verdade! Pô, diga aí pro Geraldo como foi que aconteceu. Ah, mas eu ia mais pra dentro da hora, aí, no meio da hora, eu ia um, um, um, um, um, um. Tá vendo aí? Você tem certeza? Não, não, não, não, não, não, não, não. Viu aí, Geraldo? O negócio é sério. Ó, tem mais! Epifânio, e aquela parte lá? Ih! E o que foi? O que foi? Ah, mas... Eu te falei, Geraldo, que tu tava levando Gaia? Rapaz, quer saber de uma coisa? Eu não vou acreditar nessa história, não, porque eu não entendi foi nada! Rapaz! Se você não entendeu, problema seu!",/content/humor_experiments/data/audios/Nas Garras Da Patrulha:Mais um chifrudo?🤣#nasgarrasdapatrulha #comedia #humor #videoengraçado #short.mp3
https://www.youtube.com/shorts/grKKgIVNjiE?feature=share,Ceará,A PIADA DO DIA NAS GARRAS DA PATRULHA,60.0," É isso, você me deu um susto tão grande. É tudo bom? Não tá nada bom. Isso são horas do senhor chegar em casa. Zefinha, amor, se eu te contar o que aconteceu, tu não vai acreditar? Já sei! Você ficou na firma fazendo hora extra de novo, foi isso? Ah, se fosse, minha filha, ah, se fosse. Eu fui sequestrado. Eu não sei como é que eu tô vivo ainda pra contar a história. Sequestrado? Do Claudio Alberto? Isso mesmo, meu amor. Sequestrado. Eu vi, foi alma. Chega, ainda eu tô todo me tremendo. Olha aí minha mão, olha. Meu Deus! Tô me tremendo. Oh, meu amorzinho, quer dizer que você tava correndo risco de vida. Eu só me lembrei de você. Nessa hora. Olha aí, eu aqui, pensando besteira.",/content/humor_experiments/data/audios/A PIADA DO DIA NAS GARRAS DA PATRULHA.mp3
https://www.youtube.com/shorts/BA1CMZjRSmI?feature=share,Ceará,NAS GARRAS DA PATRULHA A PIADA DO DIA,42.0," A piada do dia foi enviada por Jorge Dieron Carvalho Rafael de Maracanãú no Ceará. A piada é o seguinte, depois de muitas brigas o marido chega para a esposa e... Olha aqui mulher, eu já não aguento mais. Vamos dividir a casa. Você fica com um lado e eu fico com o outro. Fechado, eu fico com o lado de dentro.",/content/humor_experiments/data/audios/NAS GARRAS DA PATRULHA A PIADA DO DIA.mp3
https://www.youtube.com/shorts/CTc5z-vkcEg?feature=share,Ceará,NAS GARRAS DA PATRULHA- Piada do dia,33.0," Alô! Oi meu genro! Vixe! Oi minha sogrinha! Ah me diga! Como é que estão as coisas por aí, hein? Aqui? Sim! É minha sogra, bem, aqui tá faltando energia, água, comida, as contas tão tudo atrasada... Bem, só tá faltando a senhora aqui, ó! Pra ajudar? Não, pra acabar de escovar tudo! .",/content/humor_experiments/data/audios/NAS GARRAS DA PATRULHA- Piada do dia.mp3
https://www.youtube.com/shorts/fHuOpd0AzCU?feature=share,Ceará,Nas Garras da Patrulha A Piada do Dia,36.0," A piada é a seguinte, na mercearia do seu Manel, um freguês chega e... Seu Manel! Ô, seu Manel! Seu Manel! Sim, meu filho, diga! Seu Manel, o que é isso? O que é que o senhor tá fazendo com o supositório na azureia? Ora, pois, pois! Onde será que eu enfiei a caneta? Onde será que eu enfiei a caneta?",/content/humor_experiments/data/audios/Nas Garras da Patrulha A Piada do Dia.mp3
https://www.youtube.com/shorts/x_999rf2n9M?feature=share,Ceará,TABOSA E A QUINTA SINFONIA DE BEETHOVEN | Nas Garras da Patrulha  #nasgarrasdapatrulha #humor#reels,44.0," É, com licença aí, pessoal, vou passar aqui, vou dar uma apertada aqui, o negócio inventa cada canto pra gente sentar, pô. Ei, minha senhora, uma informaçãozinha. Pois não, senhor. Ei, o quê? Ei, psiu, ele é amorão, senhor? Sim. Eu não sou menino, não. O que é que eles tão tocando aí, hein, pô? Ah, a Quinta Sinfonia de Beethoven. É o quê, homem? O que é que tão tocando aí, o que é? A Quinta Sinfonia de Beethoven. Aí é, já perdi quatro. Olha aí, irmão. É mesmo, pô.",/content/humor_experiments/data/audios/TABOSA E A QUINTA SINFONIA DE BEETHOVEN | Nas Garras da Patrulha  #nasgarrasdapatrulha #humor#reels.mp3
https://www.youtube.com/shorts/PQTGFgRd3kE?feature=share,Ceará,Nordestino cabra macho - Nas garras da patrulha,59.0," O que é João Piraca? Eu tenho que ficar doido, meu menino adoeceu e o médico disse ele só fica bom se tomar esse remédio e esse remédio não tem aqui em Sousa não, só tem em Campina Grande tu quer ir ali em Campina buscar esse remédio no meu cavalo? meu cavalo é muito bom aí João Piraca disse, vou isso não tem pena do cavalo não, bota o que o cavalo tiver o importante é a saúde do meu filho João Piraca disse que montou nesse cavalo ia numa carreira tão grande que esses postes que ficam na beira do asfalto que é 100 metros de um pra outro eles que estiravam o cipó assim e faziam trrrrrrrrrrrrrr batendo num poste e no outro ele ia tão ligeiro quando chegou dentro de Campina Grande o cavalo caiu na mesma hora vinha passando um veterinário e resolveu examinar o cavalo rapaz, quando ele olhou o animal ele ficou bestas meu amigo, que carreira foi essa que tu deu nesse cavalo ele vinha tão ligeiro que morreu em paz, veio cair aqui em Campina andou 200 quilômetros morto rsrsrsrs seu app de vídeos curtos",/content/humor_experiments/data/audios/Nordestino cabra macho - Nas garras da patrulha.mp3
https://www.youtube.com/shorts/tWbpnKXzRh4?feature=share,Ceará,Nas garras da Patrulha,25.0," Delegacia do Quito... Quito DP, é? Não, do Quito dos Infernos. Seu delegado, o meu marido saiu de manhãzinha pra comprar feijão e até agora não voltou. Delegado, o que é que eu faço? Faça o miojo.",/content/humor_experiments/data/audios/Nas garras da Patrulha.mp3
https://www.youtube.com/shorts/93UWVrrZC0U?feature=share,Ceará,Piada do dia: Corno | Nas Garras Da Patrulha #engraçado #humor #cortes,59.0," A piada do dia foi enviada por Cícera Braga Duarte em Iguatu, no Ceará. Um amigo observa que toda vez que o seu melhor amigo saía de casa, sempre o Ricardão chegava junto de sua mulher. Aí ele resolveu contar tudo para o amigo. Mas Tertuliano, rapaz, toda vez que tu sai de casa, rapaz, vem um camarada e passa a tarde todinha com a tua mulher. Ó, tu tá levando o chifre, cara. Tu tá sendo corno, homem. Corno eu? Rosório, ele paga o colégio dos meninos, faz as compras lá pra casa, paga a água, a luz, a taxa do lixo, o telefone. Quem é que é mais corno, eu ou ele? Corno eu?",/content/humor_experiments/data/audios/Piada do dia: Corno | Nas Garras Da Patrulha #engraçado #humor #cortes.mp3
https://www.youtube.com/shorts/gdMUXAa5vuE?feature=share,Ceará,Panelada - Nas garras da patrulha,52.0, o que é homem abre essa porta aqui que eu quero entrar por ela tá trancada é para tu não entrar mesmo que é isso meu amor minha flor de jasmim deixa eu entrar que eu tô é bom já que você tá dizendo que tá bom eu vou deixar você entrar o rapaz você é uma mulher maravilhosa viu meu filho de coco era aí homem tu não disse que tava bom eu não sou homem bom por acaso eu faço mal alguém Maria panelada tu tá é bebo tu não disse que não colocava mais os pés naquele bar panelada eu não coloquei não entrei de chinelo panelada E aí,/content/humor_experiments/data/audios/Panelada - Nas garras da patrulha.mp3
https://www.youtube.com/shorts/r6AFnyIDp0s?feature=share,Ceará,"Tabosa, Nas garras da patrulha #shorts #humor #videosengraçados #piada",58.0," Olha só o jeito que o bicho velho chega em casa, totalmente desorientado. Ei, ei, bicho velho não, eu sou seu marido. Tabosa, eu tenho um assunto muito sério pra tratar com você. Olha, a mensalidade do colégio do nosso filho está atrasada. Problema dele. Tabosa, a mamãe mandou dizer que vai passar o fim de semana aqui com a gente. Problema dela. E mais, eu tenho um assunto muito sério pra tratar com você. Problema seu. Tabosa, a nossa empregada está grávida. Problema dela. Mas ela disse, Tabosa, que o filho é seu. Problema meu. Olha aí, irmã. Esse é meu, pô. Ei, eu tô devendo uma coisa aí. Ei, eu tô devendo uma coisa aí. Ei, ei.","/content/humor_experiments/data/audios/Tabosa, Nas garras da patrulha #shorts #humor #videosengraçados #piada.mp3"
https://www.youtube.com/shorts/oPvGPpJ-XeE?feature=share,Ceará,nas garras da patrulha,52.0," Desconfiado que estava sendo traído pela mulher, o homem resolve contratar um detetive. Então, detetive, quer dizer que minha mulher está lá dentro do motel? Olha, amigo, infelizmente, esta que é a verdade. E eu vou provar pra você, vou pegar lá dentro e trazer aqui na mar pra você ver. Porque comigo é assim, quando faço trabalho pro cliente, faço bem feito. Eu mato a cobra e mostro o pau. Pois tá bom, eu vou ficar esperando aqui. Safada, sem vergonha. Ora, mas rapaz, como é que você faz isso, rapaz? Ei, detetive, rapaz, deve estar havendo algum engano, sabia? Essa aí não é minha esposa, não. Não, eu sei, essa aqui é minha. A sua eu vou buscar agora. Quai, seu app de vídeos curtos.",/content/humor_experiments/data/audios/nas garras da patrulha.mp3
